POLYCLINIQUE DE NAVARRE;8 BOULEVARD HAUTERIVE;64075;PAU CEDEX
CLINIQUE CARDIOLOGIQUE ARESSY;ROUTE DE LOURDES;64320;ARESSY
CLINIQUE CARDIOLOGIQUE ARESSY;ROUTE DE LOURDES;64320;ARESSY
CLINIQUE CARDIOLOGIQUE ARESSY;ROUTE DE LOURDES;64320;ARESSY
HEPITAL FEMME MERE ENFANT;59 BOULEVARD PINEL;69500;BRON
HEPITAL FEMME MERE ENFANT;59 BOULEVARD PINEL;69500;BRON
HEPITAL EDOUARD HERRIOT;5 PLACE D ARSONVAL;69003;LYON
HEPITAL EDOUARD HERRIOT;5 PLACE D ARSONVAL;69003;LYON
HEPITAL EDOUARD HERRIOT;5 PLACE D ARSONVAL;69003;LYON
HEPITAL EDOUARD HERRIOT;5 PLACE D ARSONVAL;69003;LYON
HEPITAL EDOUARD HERRIOT;5 PLACE D ARSONVAL;69003;LYON
CENTRE HOSPITALIER LYON SUD;165 CHEMIN DU GRAND REVOYET;69310;PIERRE BENITE
CENTRE HOSPITALIER LYON SUD;165 CHEMIN DU GRAND REVOYET;69310;PIERRE BENITE
CENTRE HOSPITALIER LYON SUD;165 CHEMIN DU GRAND REVOYET;69310;PIERRE BENITE
CENTRE HOSPITALIER LYON SUD;165 CHEMIN DU GRAND REVOYET;69310;PIERRE BENITE
CENTRE HOSPITALIER LYON SUD;165 CHEMIN DU GRAND REVOYET;69310;PIERRE BENITE
CENTRE HOSPITALIER LYON SUD;165 CHEMIN DU GRAND REVOYET;69310;PIERRE BENITE
CENTRE HOSPITALIER LYON SUD;165 CHEMIN DU GRAND REVOYET;69310;PIERRE BENITE
HEPITAL DE LA CROIX ROUSSE;103 GR DE LA CROIX ROUSSE;69317;LYON CEDEX 04
HEPITAL DE LA CROIX ROUSSE;103 GR DE LA CROIX ROUSSE;69317;LYON CEDEX 04
HEPITAL DE LA CROIX ROUSSE;103 GR DE LA CROIX ROUSSE;69317;LYON CEDEX 04
HEPITAL DE LA CROIX ROUSSE;103 GR DE LA CROIX ROUSSE;69317;LYON CEDEX 04
HEPITAL DE LA CROIX ROUSSE;103 GR DE LA CROIX ROUSSE;69317;LYON CEDEX 04
HEPITAL DE LA CROIX ROUSSE;103 GR DE LA CROIX ROUSSE;69317;LYON CEDEX 04
HEPITAL NEUROLOGIQUE PIERRE WERTHEIMER;59 BOULEVARD PINEL;69677;BRON CEDEX
HEPITAL NEUROLOGIQUE PIERRE WERTHEIMER;59 BOULEVARD PINEL;69677;BRON CEDEX
HEPITAL NEUROLOGIQUE PIERRE WERTHEIMER;59 BOULEVARD PINEL;69677;BRON CEDEX
HEPITAL NEUROLOGIQUE PIERRE WERTHEIMER;59 BOULEVARD PINEL;69677;BRON CEDEX
HEP CARDIO VASC ET PNEUMO LOUIS PRADEL;28 AVENUE DOYEN LEPINE;69677;BRON CEDEX
HEP CARDIO VASC ET PNEUMO LOUIS PRADEL;28 AVENUE DOYEN LEPINE;69677;BRON CEDEX
HEP CARDIO VASC ET PNEUMO LOUIS PRADEL;28 AVENUE DOYEN LEPINE;69677;BRON CEDEX
HEP CARDIO VASC ET PNEUMO LOUIS PRADEL;28 AVENUE DOYEN LEPINE;69677;BRON CEDEX
HEPITAL DES CHARPENNES;27 RUE GABRIEL PERI;69100;VILLEURBANNE
HEPITAL DES CHARPENNES;27 RUE GABRIEL PERI;69100;VILLEURBANNE
HEPITAL DES CHARPENNES;27 RUE GABRIEL PERI;69100;VILLEURBANNE
HEPITAL HENRY GABRIELLE;20 ROUTE DE VOURLES;69230;ST GENIS LAVAL
POLYCLINIQUE SAINT ROCH;CHEMIN DU MAS D'ANGLADE;66330;CABESTANY
POLYCLINIQUE SAINT ROCH;CHEMIN DU MAS D'ANGLADE;66330;CABESTANY
POLYCLINIQUE SAINT ROCH;CHEMIN DU MAS D'ANGLADE;66330;CABESTANY
POLYCLINIQUE SAINT ROCH;CHEMIN DU MAS D'ANGLADE;66330;CABESTANY
CLINIQUE DE L ORANGERIE;29 ALLEE DE LA ROBERTSAU;67000;STRASBOURG
CLINIQUE DU DIACONAT COLMAR;18 RUE CHARLES SANDHERR;68025;COLMAR CEDEX
CLINIQUE DU DIACONAT COLMAR;18 RUE CHARLES SANDHERR;68025;COLMAR CEDEX
CLINIQUE DU DIACONAT COLMAR;18 RUE CHARLES SANDHERR;68025;COLMAR CEDEX
CLINIQUE DU DIACONAT COLMAR;18 RUE CHARLES SANDHERR;68025;COLMAR CEDEX
HEPITAL ALBERT SCHWEITZER;201 AVENUE D' ALSACE;68003;COLMAR CEDEX
HEPITAL ALBERT SCHWEITZER;201 AVENUE D' ALSACE;68003;COLMAR CEDEX
HEPITAL ALBERT SCHWEITZER;201 AVENUE D' ALSACE;68003;COLMAR CEDEX
HEPITAL ALBERT SCHWEITZER;201 AVENUE D' ALSACE;68003;COLMAR CEDEX
CAPIO CLINIQUE BELHARRA;2 ALLEE DU DOCTEUR LAFON;64100;BAYONNE
CAPIO CLINIQUE BELHARRA;2 ALLEE DU DOCTEUR LAFON;64100;BAYONNE
CAPIO CLINIQUE BELHARRA;2 ALLEE DU DOCTEUR LAFON;64100;BAYONNE
CAPIO CLINIQUE BELHARRA;2 ALLEE DU DOCTEUR LAFON;64100;BAYONNE
CAPIO CLINIQUE LAFOURCADE;AVENUE DU DOCTEUR LAFOURCADE;64115;BAYONNE CEDEX
CAPIO CLINIQUE PAULMY;14 ALLEE PAULMY;64100;BAYONNE
CLINIQUE SAINT FRANEOIS;1 RUE COLOME;67502;HAGUENAU CEDEX
CLINIQUE DU PARC LYON;155 BOULEVARD STALINGRAD;69006;LYON
CLINIQUE CHARCOT;51 RUE CDT CHARCOT;69110;STE FOY LES LYON
POLYCLINIQUE DE RILLIEUX;941 RUE DU CAPITAINE JULIEN;69165;RILLIEUX LA PAPE CEDEX
POLYCLINIQUE DE RILLIEUX;941 RUE DU CAPITAINE JULIEN;69165;RILLIEUX LA PAPE CEDEX
POLYCLINIQUE DE RILLIEUX;941 RUE DU CAPITAINE JULIEN;69165;RILLIEUX LA PAPE CEDEX
HOPITAL PRIVE JEAN MERMOZ;55 AVENUE JEAN MERMOZ;69373;LYON CEDEX 08
HEP GERIATRIE PIERRE GARRAUD;136 RUE COMMANDANT CHARCOT;69322;LYON CEDEX 05
HEP GERIATRIE PIERRE GARRAUD;136 RUE COMMANDANT CHARCOT;69322;LYON CEDEX 05
HOPITAL RENEE SABRAN HYERES;BOULEVARD EDOUARD HERRIOT;83400;HYERES
HOPITAL RENEE SABRAN HYERES;BOULEVARD EDOUARD HERRIOT;83400;HYERES
HOPITAL RENEE SABRAN HYERES;BOULEVARD EDOUARD HERRIOT;83400;HYERES
HOPITAL NORD OUEST VILLEFRANCHE;PLATEAU D'OUILLY;69655;VILLEFRANCHE SUR SAONE CE
HOPITAL NORD OUEST VILLEFRANCHE;PLATEAU D'OUILLY;69655;VILLEFRANCHE SUR SAONE CE
HOPITAL NORD OUEST VILLEFRANCHE;PLATEAU D'OUILLY;69655;VILLEFRANCHE SUR SAONE CE
HOPITAL NORD OUEST VILLEFRANCHE;PLATEAU D'OUILLY;69655;VILLEFRANCHE SUR SAONE CE
HOPITAL NORD OUEST VILLEFRANCHE;PLATEAU D'OUILLY;69655;VILLEFRANCHE SUR SAONE CE
HOPITAL NORD OUEST VILLEFRANCHE;PLATEAU D'OUILLY;69655;VILLEFRANCHE SUR SAONE CE
CENTRE LEON BERARD;28 RUE LAENNEC;69008;LYON
CENTRE LEON BERARD;28 RUE LAENNEC;69008;LYON
CENTRE HOSPITALIER DE SAINT PALAIS;AVENUE FREDERIC DE SAINT-JAYME;64120;ST PALAIS
CENTRE HOSPITALIER DE SAINT PALAIS;AVENUE FREDERIC DE SAINT-JAYME;64120;ST PALAIS
CENTRE HOSPITALIER DE SAINT PALAIS;AVENUE FREDERIC DE SAINT-JAYME;64120;ST PALAIS
CENTRE HOSPITALIER DE SAINT PALAIS;AVENUE FREDERIC DE SAINT-JAYME;64120;ST PALAIS
CENTRE HOSPITALIER DE SAINT PALAIS;AVENUE FREDERIC DE SAINT-JAYME;64120;ST PALAIS
HOPITAL PRIVE DE L EST LYONNAIS;140 RUE ANDRE LWOFF;69800;ST PRIEST
CRF IRIS SAINT PRIEST;25 RUE ANDRE LWOFF;69800;ST PRIEST
CRF IRIS SAINT PRIEST;25 RUE ANDRE LWOFF;69800;ST PRIEST
CRF IRIS SAINT PRIEST;25 RUE ANDRE LWOFF;69800;ST PRIEST
CRF IRIS LYON 8EME;632 RUE MARYSE BASTIE;69008;LYON
CLINIQUE DU TONKIN;26 RUE DU TONKIN;69100;VILLEURBANNE
CLINIQUE DU TONKIN;26 RUE DU TONKIN;69100;VILLEURBANNE
CLINIQUE DU TONKIN;26 RUE DU TONKIN;69100;VILLEURBANNE
HEP PRIVE MERE ENFANTS NATECIA;22 AVENUE ROCKEFELLER;69372;LYON CEDEX 08
CENTRE HOSPITALIER I C COTE BASQUE BAYONNE;13 AVENUE JACQUES LOEBB;64109;BAYONNE CEDEX
CENTRE HOSPITALIER I C COTE BASQUE BAYONNE;13 AVENUE JACQUES LOEBB;64109;BAYONNE CEDEX
CENTRE HOSPITALIER I C COTE BASQUE BAYONNE;13 AVENUE JACQUES LOEBB;64109;BAYONNE CEDEX
CENTRE HOSPITALIER I C COTE BASQUE BAYONNE;13 AVENUE JACQUES LOEBB;64109;BAYONNE CEDEX
CENTRE HOSPITALIER I C COTE BASQUE BAYONNE;13 AVENUE JACQUES LOEBB;64109;BAYONNE CEDEX
CENTRE HOSPITALIER I C COTE BASQUE BAYONNE;13 AVENUE JACQUES LOEBB;64109;BAYONNE CEDEX
CENTRE HOSPITALIER I C COTE BASQUE SAINT JEAN DE LUZ;19 ROUTE DE BAYONNE;64502;ST JEAN DE LUZ CEDEX
CENTRE HOSPITALIER I C COTE BASQUE SAINT JEAN DE LUZ;19 ROUTE DE BAYONNE;64502;ST JEAN DE LUZ CEDEX
CENTRE HOSPITALIER I C COTE BASQUE SAINT JEAN DE LUZ;19 ROUTE DE BAYONNE;64502;ST JEAN DE LUZ CEDEX
CENTRE HOSPITALIER D ORTHEZ;RUE DU MOULIN;64301;ORTHEZ CEDEX
CENTRE HOSPITALIER OLORON;AVENUE ALEXANDER FLEMING;64404;OLORON STE MARIE CEDEX
CENTRE HOSPITALIER OLORON;AVENUE ALEXANDER FLEMING;64404;OLORON STE MARIE CEDEX
CENTRE HOSPITALIER OLORON;AVENUE ALEXANDER FLEMING;64404;OLORON STE MARIE CEDEX
CENTRE HOSPITALIER D OLORON SITE DE SAINT PE;2 RUE DU PONT DE GOUAT;64403;OLORON STE MARIE
CENTRE HOSPITALIER DE PAU;4 BOULEVARD HAUTERIVE;64011;PAU CEDEX
CENTRE HOSPITALIER DE PAU;4 BOULEVARD HAUTERIVE;64011;PAU CEDEX
CENTRE HOSPITALIER DE PAU;4 BOULEVARD HAUTERIVE;64011;PAU CEDEX
CENTRE HOSPITALIER DE PAU;4 BOULEVARD HAUTERIVE;64011;PAU CEDEX
CENTRE HOSPITALIER DE PAU;4 BOULEVARD HAUTERIVE;64011;PAU CEDEX
CENTRE HOSPITALIER DE PAU;4 BOULEVARD HAUTERIVE;64011;PAU CEDEX
INFIRMERIE PROTESTANTE DE LYON;1 CHEMIN DU PENTHOD;69641;CALUIRE ET CUIRE CEDEX
INFIRMERIE PROTESTANTE DE LYON;1 CHEMIN DU PENTHOD;69641;CALUIRE ET CUIRE CEDEX
INFIRMERIE PROTESTANTE DE LYON;1 CHEMIN DU PENTHOD;69641;CALUIRE ET CUIRE CEDEX
INFIRMERIE PROTESTANTE DE LYON;1 CHEMIN DU PENTHOD;69641;CALUIRE ET CUIRE CEDEX
INFIRMERIE PROTESTANTE DE LYON;1 CHEMIN DU PENTHOD;69641;CALUIRE ET CUIRE CEDEX
POLYCLINIQUE SAINT CEME;7 RUE JEAN JACQUES BERNARD;60204;COMPIEGNE CEDEX
CENTRE HOSPITALIER CLERMONT;RUE FREDERICRABOISON;60600;CLERMONT
CENTRE HOSPITALIER BEAUVAIS;AVENUE LEON BLUM;60021;BEAUVAIS CEDEX 21
CENTRE HOSPITALIER BEAUVAIS;AVENUE LEON BLUM;60021;BEAUVAIS CEDEX 21
CENTRE HOSPITALIER BEAUVAIS;AVENUE LEON BLUM;60021;BEAUVAIS CEDEX 21
CENTRE HOSPITALIER BEAUVAIS;AVENUE LEON BLUM;60021;BEAUVAIS CEDEX 21
CENTRE HOSPITALIER BEAUVAIS;AVENUE LEON BLUM;60021;BEAUVAIS CEDEX 21
CENTRE HOSPITALIER BEAUVAIS;AVENUE LEON BLUM;60021;BEAUVAIS CEDEX 21
CLINIQUE SAINT AME;RUE CLEMENCEAU;59552;LAMBRES LEZ DOUAI
CLINIQUE SAINT AME;RUE CLEMENCEAU;59552;LAMBRES LEZ DOUAI
HOPITAL PRIVE LA LOUVIERE;69 RUE DE LA LOUVIERE;59042;LILLE CEDEX
HOPITAL PRIVE LA LOUVIERE;69 RUE DE LA LOUVIERE;59042;LILLE CEDEX
CENTRE HOSPITALIER BAILLEUL;40 RUE DE LILLE;59270;BAILLEUL
CENTRE HOSPITALIER HAZEBROUCK;1 RUE DE L'HOPITAL;59524;HAZEBROUCK CEDEX
CENTRE HOSPITALIER HAZEBROUCK;1 RUE DE L'HOPITAL;59524;HAZEBROUCK CEDEX
CLINIQUE DU PARC SAINT LAZARE;1 AVENUE JEAN ROSTAND;60000;BEAUVAIS
CLINIQUE DU PARC SAINT LAZARE;1 AVENUE JEAN ROSTAND;60000;BEAUVAIS
CENTRE HOSPITALIER CHICN COMPIEGNE;8 AVENUE HENRI ADNOT;60321;COMPIEGNE CEDEX
CENTRE HOSPITALIER CHICN COMPIEGNE;8 AVENUE HENRI ADNOT;60321;COMPIEGNE CEDEX
CENTRE HOSPITALIER CHICN COMPIEGNE;8 AVENUE HENRI ADNOT;60321;COMPIEGNE CEDEX
CENTRE HOSPITALIER CHICN COMPIEGNE;8 AVENUE HENRI ADNOT;60321;COMPIEGNE CEDEX
CENTRE HOSPITALIER GHPSO SENLIS;AVENUE DU DR PAUL ROUGE;60309;SENLIS CEDEX
CENTRE HOSPITALIER GHPSO SENLIS;AVENUE DU DR PAUL ROUGE;60309;SENLIS CEDEX
CENTRE HOSPITALIER GHPSO SENLIS;AVENUE DU DR PAUL ROUGE;60309;SENLIS CEDEX
CENTRE HOSPITALIER GHPSO SENLIS;AVENUE DU DR PAUL ROUGE;60309;SENLIS CEDEX
CENTRE HOSPITALIER GHPSO CREIL;BOULEVARD LAENNEC;60100;CREIL
CENTRE HOSPITALIER GHPSO CREIL;BOULEVARD LAENNEC;60100;CREIL
CENTRE HOSPITALIER GHPSO CREIL;BOULEVARD LAENNEC;60100;CREIL
CENTRE HOSPITALIER GHPSO CREIL;BOULEVARD LAENNEC;60100;CREIL
CMC DES JOCKEYS DE CHANTILLY;12 AVENUE DU GENERAL LECLERC;60270;GOUVIEUX
NOUVELLE CLINIQUE VILLETTE;18 RUE PARMENTIER;59941;DUNKERQUE CEDEX 2
NOUVELLE CLINIQUE VILLETTE;18 RUE PARMENTIER;59941;DUNKERQUE CEDEX 2
CLINIQUE DU CAMBRESIS;102 BOULEVARD FAIDHERBE;59400;CAMBRAI
POLYCLINIQUE DU VAL DE SAMBRE;162 ROUTE DE MONS;59603;MAUBEUGE CEDEX
POLYCLINIQUE DU VAL DE SAMBRE;162 ROUTE DE MONS;59603;MAUBEUGE CEDEX
POLYCLINIQUE DE LA THIERACHE;22 ROUTE DE FERON;59212;WIGNEHIES
POLYCLINIQUE DU PARC;622 RUE HENRI BARBUSSE;59880;ST SAULVE
POLYCLINIQUE DU PARC;622 RUE HENRI BARBUSSE;59880;ST SAULVE
SAS CLINIQUE DE VILLENEUVE D ASCQ;109 RUE D'HEM;59491;VILLENEUVE D ASCQ
SAS CLINIQUE DE VILLENEUVE D ASCQ;109 RUE D'HEM;59491;VILLENEUVE D ASCQ
HOPITAL PRIVE DE VILLENEUVE D ASCQ;20 AVENUE DE LA RECONNAISSANCE;59650;VILLENEUVE D ASCQ
HOPITAL PRIVE DE VILLENEUVE D ASCQ;20 AVENUE DE LA RECONNAISSANCE;59650;VILLENEUVE D ASCQ
HOPITAL PRIVE DE VILLENEUVE D ASCQ;20 AVENUE DE LA RECONNAISSANCE;59650;VILLENEUVE D ASCQ
HOPITAL PRIVE DE VILLENEUVE D ASCQ;20 AVENUE DE LA RECONNAISSANCE;59650;VILLENEUVE D ASCQ
CENTRE HOSPITALIER DE DOUAI;ROUTE DE CAMBRAI;59507;DOUAI CEDEX
CENTRE HOSPITALIER DE DOUAI;ROUTE DE CAMBRAI;59507;DOUAI CEDEX
CENTRE HOSPITALIER DE DOUAI;ROUTE DE CAMBRAI;59507;DOUAI CEDEX
CENTRE HOSPITALIER DE DOUAI;ROUTE DE CAMBRAI;59507;DOUAI CEDEX
POLYCLINIQUE DE GRANDE SYNTHE;AVENUE DE LA POLYCLINIQUE;59792;GRANDE SYNTHE CEDEX
SARL CLINIQUE DU PARC;100 ROUTE D'ASSEVENT;59600;MAUBEUGE
SARL CLINIQUE DU PARC;100 ROUTE D'ASSEVENT;59600;MAUBEUGE
CLINIQUE SAINT DOMINIQUE FLERS;99 RUE DE MESSEI;61106;FLERS CEDEX
CENTRE HOSPITALIER ARRAS;BOULEVARD BESNIER;62022;ARRAS CEDEX
CENTRE HOSPITALIER ARRAS;BOULEVARD BESNIER;62022;ARRAS CEDEX
CENTRE HOSPITALIER ARRAS;BOULEVARD BESNIER;62022;ARRAS CEDEX
CENTRE HOSPITALIER ARRAS;BOULEVARD BESNIER;62022;ARRAS CEDEX
CENTRE HOSPITALIER ARRAS;BOULEVARD BESNIER;62022;ARRAS CEDEX
CENTRE HOSPITALIER BETHUNE;RUE DELBECQUE;62408;BETHUNE CEDEX
CENTRE HOSPITALIER BETHUNE;RUE DELBECQUE;62408;BETHUNE CEDEX
CENTRE HOSPITALIER BETHUNE;RUE DELBECQUE;62408;BETHUNE CEDEX
CENTRE HOSPITALIER LENS;99 ROUTE DE LA BASSEE;62307;LENS CEDEX
CENTRE HOSPITALIER LENS;99 ROUTE DE LA BASSEE;62307;LENS CEDEX
CENTRE HOSPITALIER LENS;99 ROUTE DE LA BASSEE;62307;LENS CEDEX
CENTRE HOSPITALIER LENS;99 ROUTE DE LA BASSEE;62307;LENS CEDEX
CENTRE HOSPITALIER LENS;99 ROUTE DE LA BASSEE;62307;LENS CEDEX
CLINIQUE CHIRURGICAL DES HETRES;28 BOULEVARD PATURLE;59360;LE CATEAU
CLINIQUE DE FLANDRE;300 RUE DES FORTS;59412;COUDEKERQUE BRANCHE CEDEX
POLYCLINIQUE VAUBAN;10 AVENUE VAUBAN;59300;VALENCIENNES
CENTRE HOSPITALIER CALAIS;1601 BOULEVARD DES JUSTES;62107;CALAIS CEDEX
CENTRE HOSPITALIER CALAIS;1601 BOULEVARD DES JUSTES;62107;CALAIS CEDEX
CENTRE HOSPITALIER CALAIS;1601 BOULEVARD DES JUSTES;62107;CALAIS CEDEX
CENTRE HOSPITALIER CALAIS;1601 BOULEVARD DES JUSTES;62107;CALAIS CEDEX
CENTRE HOSPITALIER CALAIS;1601 BOULEVARD DES JUSTES;62107;CALAIS CEDEX
CENTRE HOSPITALIER CALAIS;1601 BOULEVARD DES JUSTES;62107;CALAIS CEDEX
CENTRE HOSPITALIER REGION DE SAINT OMER;;62505;ST OMER CEDEX
CENTRE HOSPITALIER REGION DE SAINT OMER;;62505;ST OMER CEDEX
CENTRE HOSPITALIER REGION DE SAINT OMER;;62505;ST OMER CEDEX
CENTRE HOSPITALIER REGION DE SAINT OMER;;62505;ST OMER CEDEX
CENTRE HOSPITALIER ARROND DE MONTREUIL;140 CHEMIN DEPARTEMENTAL;62180;RANG DU FLIERS
CENTRE HOSPITALIER ARROND DE MONTREUIL;140 CHEMIN DEPARTEMENTAL;62180;RANG DU FLIERS
CENTRE HOSPITALIER ARROND DE MONTREUIL;140 CHEMIN DEPARTEMENTAL;62180;RANG DU FLIERS
CENTRE HOSPITALIER BOULOGNE SUR MER;RUE JACQUES MONOD;62321;BOULOGNE SUR MER CEDEX
CENTRE HOSPITALIER BOULOGNE SUR MER;RUE JACQUES MONOD;62321;BOULOGNE SUR MER CEDEX
CENTRE HOSPITALIER BOULOGNE SUR MER;RUE JACQUES MONOD;62321;BOULOGNE SUR MER CEDEX
CENTRE HOSPITALIER BOULOGNE SUR MER;RUE JACQUES MONOD;62321;BOULOGNE SUR MER CEDEX
CENTRE HOSPITALIER BOULOGNE SUR MER;RUE JACQUES MONOD;62321;BOULOGNE SUR MER CEDEX
CENTRE HOSPITALIER BOULOGNE SUR MER;RUE JACQUES MONOD;62321;BOULOGNE SUR MER CEDEX
CLINIQUE D ALENCON;62 RUE CANDIE;61000;ALENCON
CENTRE HOSPITALIER DE L AIGLE;10 RUE DU DOCTEUR FRINAULT;61305;L AIGLE CEDEX
CENTRE HOSPITALIER DE L AIGLE;10 RUE DU DOCTEUR FRINAULT;61305;L AIGLE CEDEX
CENTRE HOSPITALIER DE L AIGLE;10 RUE DU DOCTEUR FRINAULT;61305;L AIGLE CEDEX
CENTRE HOSPITALIER I C ALENCON MAMERS;25 RUE DE FRESNAY;61014;ALENCON CEDEX
CENTRE HOSPITALIER I C ALENCON MAMERS;25 RUE DE FRESNAY;61014;ALENCON CEDEX
CENTRE HOSPITALIER I C ALENCON MAMERS;25 RUE DE FRESNAY;61014;ALENCON CEDEX
CENTRE HOSPITALIER I C ALENCON MAMERS;25 RUE DE FRESNAY;61014;ALENCON CEDEX
CENTRE HOSPITALIER I C ALENCON MAMERS;25 RUE DE FRESNAY;61014;ALENCON CEDEX
CENTRE HOSPITALIER D ARGENTAN;47 RUE ARISTIDE BRIAND;61200;ARGENTAN
CENTRE HOSPITALIER D ARGENTAN;47 RUE ARISTIDE BRIAND;61200;ARGENTAN
CENTRE HOSPITALIER D ARGENTAN;47 RUE ARISTIDE BRIAND;61200;ARGENTAN
CENTRE HOSPITALIER D ARGENTAN;47 RUE ARISTIDE BRIAND;61200;ARGENTAN
CENTRE HOSPITALIER MARGUERITE DE LORRAINE MORTAGNE;9 RUE LONGNY;61400;MORTAGNE AU PERCHE
CENTRE HOSPITALIER MARGUERITE DE LORRAINE MORTAGNE;9 RUE LONGNY;61400;MORTAGNE AU PERCHE
CENTRE HOSPITALIER JACQUES MONOD FLERS;SERVICE FINANCIER;61104;FLERS CEDEX
CENTRE HOSPITALIER JACQUES MONOD FLERS;SERVICE FINANCIER;61104;FLERS CEDEX
CENTRE HOSPITALIER JACQUES MONOD FLERS;SERVICE FINANCIER;61104;FLERS CEDEX
CENTRE HOSPITALIER INTERCOMMUNAL DES ANDAINES;RUE SOEUR MARIE BOITIER;61600;LA FERTE MACE
CLINIQUE LES ACACIAS;CHEMIN MONTHOR;62780;CUCQ
CLINIQUE ANNE ARTOIS;100 BOULEVARD BASLY;62404;BETHUNE CEDEX
CLINIQUE ANNE ARTOIS;100 BOULEVARD BASLY;62404;BETHUNE CEDEX
HOPITAL PRIVE DE BOIS BERNARD;ROUTE DE NEUVIREUIL;62320;BOIS BERNARD
HOPITAL PRIVE DE BOIS BERNARD;ROUTE DE NEUVIREUIL;62320;BOIS BERNARD
HOPITAL PRIVE DE BOIS BERNARD;ROUTE DE NEUVIREUIL;62320;BOIS BERNARD
CLINIQUE TEISSIER;57 AVENUE DESANDROUINS;59326;VALENCIENNES CEDEX
POLYCLINIQUE DE RIAUMONT;ROUTE D'ENTRE DEUX MONTS;62800;LIEVIN
POLYCLINIQUE DE RIAUMONT;ROUTE D'ENTRE DEUX MONTS;62800;LIEVIN
POLYCLINIQUE DE RIAUMONT;ROUTE D'ENTRE DEUX MONTS;62800;LIEVIN
POLYCLINIQUE DE RIAUMONT;ROUTE D'ENTRE DEUX MONTS;62800;LIEVIN
POLYCLINIQUE MEDICAL CHIRURGICAL D HENIN BEAUMONT;ROUTE DE COURRIERES;62256;HENIN BEAUMONT CEDEX
POLYCLINIQUE MEDICAL CHIRURGICAL D HENIN BEAUMONT;ROUTE DE COURRIERES;62256;HENIN BEAUMONT CEDEX
POLYCLINIQUE DE LA CLARENCE;;62460;DIVION
POLYCLINIQUE DE LA CLARENCE;;62460;DIVION
POLYCLINIQUE DE LA CLARENCE;;62460;DIVION
POLYCLINIQUE DE LA CLARENCE;;62460;DIVION
GCS GHICL CLINIQUE SAINTE MARIE;22 RUE WATTEAU;59403;CAMBRAI CEDEX
GPT HOPITAUX INSTITUT CATHOLIQUE LILLE;115 RUE DU GRAND BUT;59462;LOMME CEDEX
GPT HOPITAUX INSTITUT CATHOLIQUE LILLE;115 RUE DU GRAND BUT;59462;LOMME CEDEX
GPT HOPITAUX INSTITUT CATHOLIQUE LILLE;115 RUE DU GRAND BUT;59462;LOMME CEDEX
GPT HOPITAUX INSTITUT CATHOLIQUE LILLE;115 RUE DU GRAND BUT;59462;LOMME CEDEX
HOPITAL SAINT VINCENT SAINT ANTOINE;51 BOULEVARD DE BELFORT;59020;LILLE CEDEX
HOPITAL SAINT VINCENT SAINT ANTOINE;51 BOULEVARD DE BELFORT;59020;LILLE CEDEX
POLYCLINIQUE DU BOIS;44 AVENUE MARX DORMOY;59003;LILLE CEDEX
POLYCLINIQUE DU BOIS;44 AVENUE MARX DORMOY;59003;LILLE CEDEX
CLINIQUE DU SPORT ET D ORTHOPEDIE;199 RUE DE LA RIANDERIE;59706;MARCQ EN BAROEUL CEDEX
CLINIQUE DU VAL DE LYS;167 RUE NATIONALE;59200;TOURCOING
SAS CENTRE MCO COTE D OPALE;ROUTE DE DESVRES;62222;ST MARTIN BOULOGNE CE
SAS CENTRE MCO COTE D OPALE;ROUTE DE DESVRES;62222;ST MARTIN BOULOGNE CE
HOPITAL JEANNE DE FLANDRE CHR LILLE;AVENUE OSCAR LAMBRET;59000;LILLE
CENTRE HOSPITALIER SECLIN;4 AVENUE DES MARRONNIERS;59471;SECLIN
CENTRE HOSPITALIER SECLIN;4 AVENUE DES MARRONNIERS;59471;SECLIN
CENTRE HOSPITALIER SECLIN;4 AVENUE DES MARRONNIERS;59471;SECLIN
ETABLISSEMENT HOPALE CENTRE CALOT HELIO;47 AVENUE DU DOCTEUR CALOT;62608;BERCK SUR MER
HOPITAL PRIVE ARRAS LES BONNETTES;2 RUE DU DOCTEUR FORGEOIS;62012;ARRAS CEDEX
HOPITAL PRIVE ARRAS LES BONNETTES;2 RUE DU DOCTEUR FORGEOIS;62012;ARRAS CEDEX
CENTRE HOSPITALIER DUNKERQUE;130 AVENUE LOUIS HERBEAUX;59385;DUNKERQUE CEDEX 01
CENTRE HOSPITALIER DUNKERQUE;130 AVENUE LOUIS HERBEAUX;59385;DUNKERQUE CEDEX 01
CENTRE HOSPITALIER DUNKERQUE;130 AVENUE LOUIS HERBEAUX;59385;DUNKERQUE CEDEX 01
CENTRE HOSPITALIER DUNKERQUE;130 AVENUE LOUIS HERBEAUX;59385;DUNKERQUE CEDEX 01
CENTRE HOSPITALIER DUNKERQUE ACTIVITES SITE PGS;AVENUE DE LA POLYCLINIQUE;59792;GRANDE SYNTHE CEDEX
CENTRE HOSPITALIER CAMBRAI;516 AVENUE DE PARIS;59407;CAMBRAI CEDEX
CENTRE HOSPITALIER CAMBRAI;516 AVENUE DE PARIS;59407;CAMBRAI CEDEX
CENTRE HOSPITALIER LE CATEAU;28 BOULEVARD PATURLE;59360;LE CATEAU CAMBRESIS
CENTRE HOSPITALIER LE CATEAU;28 BOULEVARD PATURLE;59360;LE CATEAU CAMBRESIS
